Date and Time,input_4,input_3,input_2,input_1,in_4_calculated,in_3_calculated,in_2_calculated,in_1_calculated
2020-04-13 18:17:46+02:00,17.875,15.754,8.614,6.301,24.3359,23.6731,21.4419,
2020-04-13 18:18:46+02:00,19.78,14.991,9.143,7.101,24.9312,23.4347,21.6072,
2020-04-13 18:19:46+02:00,18.227,13.986,11.452,6.701,24.4459,23.1206,22.3288,
2020-04-13 18:20:46+02:00,19.312,15.005,8.924,7.101,24.785,23.4391,21.5387,
2020-04-13 18:21:46+02:00,18.506,14.811,9.407,7.301,24.5331,23.3784,21.6897,
2020-04-13 18:22:46+02:00,17.706,15.931,9.606,6.901,24.2831,23.7284,21.7519,
2020-04-13 18:23:46+02:00,19.986,14.658,9.412,6.901,24.9956,23.3306,21.6912,
2020-04-13 18:24:46+02:00,17.336,15.05,11.928,7.501,24.1675,23.4531,22.4775,
2020-04-13 18:25:47+02:00,18.875,13.152,10.219,5.901,24.6484,22.86,21.9434,
2020-04-13 18:26:47+02:00,17.816,15.089,10.762,5.301,24.3175,23.4653,22.1131,
2020-04-13 18:27:47+02:00,18.153,13.969,10.435,4.701,24.4228,23.1153,22.0109,
2020-04-13 18:28:47+02:00,16.457,13.558,8.293,5.101,23.8928,22.9869,21.3416,
2020-04-13 18:29:48+02:00,17.358,13.245,10.247,4.201,24.1744,22.8891,21.9522,
2020-04-13 18:30:48+02:00,17.41,14.336,8.91,4.401,24.1906,23.23,21.5344,
2020-04-13 18:31:48+02:00,19.699,15.468,10.807,4.001,24.9059,23.5837,22.1272,
2020-04-13 18:32:48+02:00,16.778,12.478,8.489,4.001,23.9931,22.6494,21.4028,
2020-04-13 18:33:48+02:00,16.732,12.647,9.114,4.801,23.9788,22.7022,21.5981,
2020-04-13 18:34:48+02:00,17.258,15.813,10.488,4.401,24.1431,23.6916,22.0275,
2020-04-13 18:35:48+02:00,17.505,12.278,9.922,5.401,24.2203,22.5869,21.8506,
2020-04-13 18:36:48+02:00,16.335,14.388,9.004,6.001,23.8547,23.2463,21.5637,
2020-04-13 18:37:48+02:00,17.725,15.218,8.39,5.601,24.2891,23.5056,21.3719,
2020-04-13 18:38:48+02:00,18.399,15.351,9.353,6.001,24.4997,23.5472,21.6728,
2020-04-13 18:39:48+02:00,16.955,15.511,8.94,6.201,24.0484,23.5972,21.5438,
2020-04-13 18:40:49+02:00,17.541,13.673,8.466,6.201,24.2316,23.0228,21.3956,
2020-04-13 18:41:49+02:00,18.694,15.104,9.825,4.601,24.5919,23.47,21.8203,
2020-04-13 18:42:49+02:00,18.793,14.549,9.726,4.001,24.6228,23.2966,21.7894,
2020-04-13 18:43:49+02:00,17.337,15.033,10.808,4.401,24.1678,23.4478,22.1275,
2020-04-13 18:44:49+02:00,17.249,15.69,9.51,5.001,24.1403,23.6531,21.7219,
2020-04-13 18:45:49+02:00,16.885,15.317,8.442,5.201,24.0266,23.5366,21.3881,
2020-04-13 18:46:50+02:00,17.736,13.347,8.902,7.101,24.2925,22.9209,21.5319,
2020-04-13 18:47:50+02:00,18.508,13.156,8.485,9.301,24.5338,22.8612,21.4016,
2020-04-13 18:48:50+02:00,16.305,14.382,8.543,7.901,23.8453,23.2444,21.4197,
2020-04-13 18:49:50+02:00,19.652,13.123,9.247,8.301,24.8913,22.8509,21.6397,
2020-04-13 18:50:50+02:00,18.625,14.696,10.715,9.501,24.5703,23.3425,22.0984,
2020-04-13 18:51:50+02:00,17.593,12.464,9.358,8.901,24.2478,22.645,21.6744,
2020-04-13 18:52:50+02:00,16.893,15.671,9.074,8.701,24.0291,23.6472,21.5856,
2020-04-13 18:53:50+02:00,17.253,14.741,11.726,8.101,24.1416,23.3566,22.4144,
2020-04-13 18:54:50+02:00,18.321,15.983,11.147,8.301,24.4753,23.7447,22.2334,
2020-04-13 18:55:50+02:00,16.261,14.078,10.783,6.501,23.8316,23.1494,22.1197,
2020-04-13 18:56:51+02:00,19.105,12.409,10.985,5.501,24.7203,22.6278,22.1828,
2020-04-13 18:57:52+02:00,18.256,14.168,8.687,6.401,24.455,23.1775,21.4647,
2020-04-13 18:58:52+02:00,18.776,15.634,10.189,5.801,24.6175,23.6356,21.9341,
2020-04-13 18:59:52+02:00,19.683,14.542,10.011,6.401,24.9009,23.2944,21.8784,
2020-04-13 19:00:52+02:00,19.813,14.876,8.047,7.201,24.9416,23.3988,21.2647,
2020-04-13 19:01:52+02:00,19.179,14.541,10.14,8.401,24.7434,23.2941,21.9188,
2020-04-13 19:02:52+02:00,18.197,12.252,10.489,8.801,24.4366,22.5788,22.0278,
2020-04-13 19:03:52+02:00,18.201,13.575,9.577,10.001,24.4378,22.9922,21.7428,
2020-04-13 19:04:53+02:00,16.062,14.053,11.745,9.901,23.7694,23.1416,22.4203,
2020-04-13 19:05:53+02:00,16.044,15.404,9.248,11.501,23.7638,23.5637,21.64,
2020-04-13 19:06:53+02:00,19.444,12.606,10.195,10.901,24.8263,22.6894,21.9359,
2020-04-13 19:07:53+02:00,16.013,14.03,11.742,11.301,23.7541,23.1344,22.4194,
2020-04-13 19:08:53+02:00,19.129,15.91,8.639,10.701,24.7278,23.7219,21.4497,
2020-04-13 19:09:53+02:00,16.748,12.779,8.69,10.901,23.9837,22.7434,21.4656,
2020-04-13 19:10:53+02:00,18.999,12.372,9.561,11.901,24.6872,22.6162,21.7378,
2020-04-13 19:11:54+02:00,18.017,13.567,11.224,11.901,24.3803,22.9897,22.2575,
2020-04-13 19:12:54+02:00,19.871,12.316,11.56,12.701,24.9597,22.5987,22.3625,
2020-04-13 19:13:54+02:00,16.702,14.761,11.572,13.901,23.9694,23.3628,22.3662,
2020-04-13 19:14:54+02:00,17.614,15.324,11.449,13.501,24.2544,23.5387,22.3278,
2020-04-13 19:15:54+02:00,16.074,13.248,11.925,12.701,23.7731,22.89,22.4766,
2020-04-13 19:16:54+02:00,17.853,13.779,9.635,12.701,24.3291,23.0559,21.7609,
2020-04-13 19:17:54+02:00,18.879,15.914,8.772,13.301,24.6497,23.7231,21.4912,
2020-04-13 19:18:54+02:00,16.498,15.492,11.851,13.901,23.9056,23.5912,22.4534,
2020-04-13 19:19:54+02:00,18.958,15.505,8.081,13.501,24.6744,23.5953,21.2753,
2020-04-13 19:20:54+02:00,17.322,12.01,10.103,14.101,24.1631,22.5031,21.9072,
2020-04-13 19:21:54+02:00,17.901,13.602,9.199,15.301,24.3441,23.0006,21.6247,
2020-04-13 19:22:54+02:00,18.611,15.2,8.926,16.701,24.5659,23.5,21.5394,
2020-04-13 19:23:54+02:00,18.521,12.185,10.953,17.501,24.5378,22.5578,22.1728,
2020-04-13 19:24:54+02:00,18.526,15.595,8.241,16.901,24.5394,23.6234,21.3253,
2020-04-13 19:25:55+02:00,16.612,12.481,11.237,17.001,23.9412,22.6503,22.2616,
2020-04-13 19:26:56+02:00,16.929,13.207,8.075,16.401,24.0403,22.8772,21.2734,
2020-04-13 19:27:56+02:00,17.221,15.106,10.813,17.401,24.1316,23.4706,22.1291,
2020-04-13 19:28:56+02:00,17.681,12.461,11.506,17.801,24.2753,22.6441,22.3456,
2020-04-13 19:29:56+02:00,19.593,12.477,8.307,17.001,24.8728,22.6491,21.3459,
2020-04-13 19:30:56+02:00,16.537,13.367,10.442,15.601,23.9178,22.9272,22.0131,
2020-04-13 19:31:56+02:00,17.377,13.715,9.604,15.401,24.1803,23.0359,21.7512,
2020-04-13 19:32:56+02:00,17.424,15.495,8.869,14.801,24.195,23.5922,21.5216,
2020-04-13 19:33:56+02:00,18.55,14.205,10.675,14.801,24.5469,23.1891,22.0859,
2020-04-13 19:34:56+02:00,17.899,12.287,8.89,14.401,24.3434,22.5897,21.5281,
2020-04-13 19:35:56+02:00,18.807,15.238,8.759,15.001,24.6272,23.5119,21.4872,
2020-04-13 19:36:56+02:00,19.325,15.625,11.931,16.601,24.7891,23.6328,22.4784,
2020-04-13 19:37:56+02:00,18.868,12.688,8.113,15.801,24.6462,22.715,21.2853,
2020-04-13 19:38:56+02:00,16.803,15.961,11.667,15.801,24.0009,23.7378,22.3959,
2020-04-13 19:39:56+02:00,16.596,15.908,9.983,15.601,23.9363,23.7213,21.8697,
2020-04-13 19:40:56+02:00,18.763,14.475,10.056,15.201,24.6134,23.2734,21.8925,
2020-04-13 19:41:57+02:00,16.407,15.823,8.115,14.201,23.8772,23.6947,21.2859,
2020-04-13 19:42:57+02:00,17.358,14.3,10.554,14.201,24.1744,23.2188,22.0481,
2020-04-13 19:43:57+02:00,16.467,14.11,10.819,14.601,23.8959,23.1594,22.1309,
2020-04-13 19:44:57+02:00,17.758,12.675,8.303,14.201,24.2994,22.7109,21.3447,
2020-04-13 19:45:57+02:00,17.164,12.126,10.854,14.801,24.1138,22.5394,22.1419,
2020-04-13 19:46:57+02:00,16.48,12.604,8.709,15.201,23.9,22.6887,21.4716,
2020-04-13 19:47:57+02:00,17.36,13.979,8.293,16.201,24.175,23.1184,21.3416,
2020-04-13 19:48:57+02:00,16.932,15.58,9.152,15.801,24.0413,23.6187,21.61,
2020-04-13 19:49:57+02:00,18.443,13.732,8.043,16.201,24.5134,23.0413,21.2634,
2020-04-13 19:50:57+02:00,17.025,13.855,11.607,16.201,24.0703,23.0797,22.3772,
2020-04-13 19:51:57+02:00,18.533,14.728,10.739,16.801,24.5416,23.3525,22.1059,
2020-04-13 19:52:57+02:00,18.391,14.202,9.678,18.401,24.4972,23.1881,21.7744,
2020-04-13 19:53:57+02:00,18.586,14.608,8.233,17.601,24.5581,23.315,21.3228,
2020-04-13 19:54:57+02:00,17.819,15.098,10.161,17.401,24.3184,23.4681,21.9253,
2020-04-13 19:55:57+02:00,19.538,13.971,11.524,18.801,24.8556,23.1159,22.3512,
2020-04-13 19:56:58+02:00,16.311,12.069,11.985,19.001,23.8472,22.5216,22.4953,
2020-04-13 19:57:58+02:00,18.227,14.606,10.766,18.801,24.4459,23.3144,22.1144,
2020-04-13 19:58:58+02:00,19.04,15.517,10.811,18.201,24.7,23.5991,22.1284,
2020-04-13 19:59:58+02:00,19.648,13.461,10.005,19.401,24.89,22.9566,21.8766,
2020-04-13 20:00:58+02:00,18.835,13.421,10.681,18.201,24.6359,22.9441,22.0878,
2020-04-13 20:01:58+02:00,19.557,14.693,10.276,17.201,24.8616,23.3416,21.9613,
2020-04-13 20:02:59+02:00,16.477,12.633,8.629,16.701,23.8991,22.6978,21.4466,
2020-04-13 20:03:59+02:00,17.395,13.997,10.907,15.501,24.1859,23.1241,22.1584,
2020-04-13 20:04:59+02:00,18.069,12.183,8.337,15.301,24.3966,22.5572,21.3553,
2020-04-13 20:05:59+02:00,19.798,15.793,10.104,14.301,24.9369,23.6853,21.9075,
2020-04-13 20:06:59+02:00,16.238,13.797,10.578,14.301,23.8244,23.0616,22.0556,
2020-04-13 20:07:59+02:00,17.736,14.729,8.103,14.501,24.2925,23.3528,21.2822,
2020-04-13 20:08:59+02:00,19.637,15.312,11.472,15.101,24.8866,23.535,22.335,
2020-04-13 20:09:59+02:00,16.712,14.915,10.713,16.101,23.9725,23.4109,22.0978,
2020-04-13 20:10:59+02:00,18.395,15.225,10.102,15.301,24.4984,23.5078,21.9069,
2020-04-13 20:12:00+02:00,19.875,15.215,8.245,15.901,24.9609,23.5047,21.3266,
2020-04-13 20:13:00+02:00,18.871,13.591,8.771,16.501,24.6472,22.9972,21.4909,
2020-04-13 20:14:00+02:00,17.083,15.311,9.995,16.901,24.0884,23.5347,21.8734,
2020-04-13 20:15:00+02:00,18.84,12.849,10.09,17.101,24.6375,22.7653,21.9031,
2020-04-13 20:16:00+02:00,16.231,14.015,8.327,16.701,23.8222,23.1297,21.3522,
2020-04-13 20:17:00+02:00,16.827,12.745,11.948,16.701,24.0084,22.7328,22.4837,
2020-04-13 20:18:00+02:00,19.578,13.467,9.107,15.501,24.8681,22.9584,21.5959,
2020-04-13 20:19:00+02:00,17.327,15.225,9.041,16.101,24.1647,23.5078,21.5753,
2020-04-13 20:20:01+02:00,17.603,12.795,8.53,14.801,24.2509,22.7484,21.4156,
2020-04-13 20:21:01+02:00,16.479,12.556,8.715,14.001,23.8997,22.6737,21.4734,
2020-04-13 20:22:01+02:00,19.748,13.744,8.151,15.601,24.9212,23.045,21.2972,
2020-04-13 20:23:01+02:00,19.944,15.735,9.327,15.201,24.9825,23.6672,21.6647,
2020-04-13 20:24:01+02:00,16.574,12.802,8.504,14.201,23.9294,22.7506,21.4075,
2020-04-13 20:25:01+02:00,19.557,12.852,11.981,14.801,24.8616,22.7663,22.4941,
2020-04-13 20:26:01+02:00,18.535,14.542,10.836,14.001,24.5422,23.2944,22.1362,
2020-04-13 20:27:02+02:00,19.538,15.055,10.817,13.601,24.8556,23.4547,22.1303,
2020-04-13 20:28:02+02:00,18.337,12.94,10.346,15.401,24.4803,22.7938,21.9831,
2020-04-13 20:29:02+02:00,17.79,14.37,11.678,14.801,24.3094,23.2406,22.3994,
2020-04-13 20:30:02+02:00,18.003,13.377,11.916,15.001,24.3759,22.9303,22.4737,
2020-04-13 20:31:02+02:00,18.381,14.662,10.17,13.801,24.4941,23.3319,21.9281,
2020-04-13 20:32:02+02:00,17.716,14.054,9.861,14.201,24.2862,23.1419,21.8316,
2020-04-13 20:33:04+02:00,19.735,15.21,9.488,15.401,24.9172,23.5031,21.715,
2020-04-13 20:34:04+02:00,16.213,14.323,11.757,14.401,23.8166,23.2259,22.4241,
2020-04-13 20:35:04+02:00,16.259,14.345,11.74,15.401,23.8309,23.2328,22.4188,
2020-04-13 20:36:04+02:00,19.768,13.529,11.706,15.201,24.9275,22.9778,22.4081,
2020-04-13 20:37:04+02:00,17.964,15.663,10.405,15.801,24.3638,23.6447,22.0016,
2020-04-13 20:38:04+02:00,19.622,13.285,10.74,15.401,24.8819,22.9016,22.1063,
2020-04-13 20:39:04+02:00,17.549,12.022,11.676,16.601,24.2341,22.5069,22.3988,
2020-04-13 20:40:04+02:00,19.363,12.256,9.803,17.801,24.8009,22.58,21.8134,
2020-04-13 20:41:05+02:00,16.034,12.408,8.638,18.001,23.7606,22.6275,21.4494,
2020-04-13 20:42:05+02:00,19.363,15.603,9.573,17.401,24.8009,23.6259,21.7416,
2020-04-13 20:43:05+02:00,16.89,13.108,9.707,17.401,24.0281,22.8463,21.7834,
2020-04-13 20:44:05+02:00,16.812,14.446,9.804,18.201,24.0037,23.2644,21.8137,
2020-04-13 20:45:05+02:00,18.148,13.853,8.405,19.001,24.4212,23.0791,21.3766,
2020-04-13 20:46:05+02:00,19.919,13.956,11.218,19.201,24.9747,23.1112,22.2556,
2020-04-13 20:47:05+02:00,19.033,14.4,9.813,18.801,24.6978,23.25,21.8166,
2020-04-13 20:48:05+02:00,17.288,15.809,8.013,18.001,24.1525,23.6903,21.2541,
2020-04-13 20:49:05+02:00,18.81,14.238,11.259,17.001,24.6281,23.1994,22.2684,
2020-04-13 20:50:05+02:00,19.308,14.745,10.247,17.801,24.7838,23.3578,21.9522,
2020-04-13 20:51:05+02:00,19.067,15.8,11.15,17.601,24.7084,23.6875,22.2344,
2020-04-13 20:52:05+02:00,18.523,13.654,8.119,18.201,24.5384,23.0169,21.2872,
2020-04-13 20:53:06+02:00,19.596,13.746,9.349,19.101,24.8738,23.0456,21.6716,
2020-04-13 20:54:06+02:00,18.531,12.495,11.14,18.501,24.5409,22.6547,22.2313,
2020-04-13 20:55:06+02:00,17.632,12.771,8.395,17.901,24.26,22.7409,21.3734,
2020-04-13 20:56:06+02:00,18.486,12.636,9.429,17.501,24.5269,22.6987,21.6966,
2020-04-13 20:57:07+02:00,19.046,15.537,8.747,16.701,24.7019,23.6053,21.4834,
2020-04-13 20:58:07+02:00,19.561,15.431,8.061,16.701,24.8628,23.5722,21.2691,
2020-04-13 20:59:07+02:00,18.741,13.847,10.779,16.901,24.6066,23.0772,22.1184,
2020-04-13 21:00:07+02:00,17.439,12.082,10.344,16.301,24.1997,22.5256,21.9825,
2020-04-13 21:01:07+02:00,17.671,15.666,8.574,16.701,24.2722,23.6456,21.4294,
2020-04-13 21:02:07+02:00,18.445,13.519,11.608,17.901,24.5141,22.9747,22.3775,
2020-04-13 21:03:07+02:00,17.429,14.108,10.249,18.701,24.1966,23.1588,21.9528,
2020-04-13 21:04:07+02:00,19.051,12.954,10.87,19.501,24.7034,22.7981,22.1469,
2020-04-13 21:05:07+02:00,19.262,15.355,8.843,19.901,24.7694,23.5484,21.5134,
2020-04-13 21:06:07+02:00,19.444,15.556,9.702,19.701,24.8263,23.6112,21.7819,
2020-04-13 21:07:07+02:00,19.262,15.281,10.768,19.701,24.7694,23.5253,22.115,
2020-04-13 21:08:07+02:00,18.002,14.431,10.142,18.901,24.3756,23.2597,21.9194,
2020-04-13 21:09:07+02:00,19.672,12.901,8.001,19.901,24.8975,22.7816,21.2503,
2020-04-13 21:10:07+02:00,17.434,13.304,10.267,19.501,24.1981,22.9075,21.9584,
2020-04-13 21:11:08+02:00,19.218,14.958,11.414,19.501,24.7556,23.4244,22.3169,
2020-04-13 21:12:08+02:00,19.955,13.172,8.925,19.301,24.9859,22.8662,21.5391,
2020-04-13 21:13:09+02:00,19.945,13.49,10.344,19.601,24.9828,22.9656,21.9825,
2020-04-13 21:14:09+02:00,18.119,14.769,11.304,19.201,24.4122,23.3653,22.2825,
2020-04-13 21:15:09+02:00,19.655,14.365,8.942,18.401,24.8922,23.2391,21.5444,
2020-04-13 21:16:09+02:00,16.563,14.892,11.347,18.401,23.9259,23.4037,22.2959,
2020-04-13 21:17:09+02:00,18.179,15.88,9.255,17.401,24.4309,23.7125,21.6422,
2020-04-13 21:18:10+02:00,19.656,13.541,8.536,16.501,24.8925,22.9816,21.4175,
2020-04-13 21:19:10+02:00,19.462,12.284,11.474,17.901,24.8319,22.5888,22.3356,
2020-04-13 21:20:10+02:00,19.207,15.666,9.001,19.501,24.7522,23.6456,21.5628,
2020-04-13 21:21:10+02:00,19.1,13.241,11.366,18.501,24.7188,22.8878,22.3019,
2020-04-13 21:22:10+02:00,19.101,13.338,9.371,17.301,24.7191,22.9181,21.6784,
2020-04-13 21:23:10+02:00,16.504,13.871,9.063,16.701,23.9075,23.0847,21.5822,
2020-04-13 21:24:10+02:00,18.755,12.58,9.094,16.901,24.6109,22.6812,21.5919,
2020-04-13 21:25:10+02:00,19.126,15.472,9.746,16.701,24.7269,23.585,21.7956,
2020-04-13 21:26:10+02:00,17.498,13.195,10.772,16.901,24.2181,22.8734,22.1162,
2020-04-13 21:27:11+02:00,16.977,14.604,8.249,17.101,24.0553,23.3137,21.3278,
2020-04-13 21:28:11+02:00,18.269,12.23,10.06,16.501,24.4591,22.5719,21.8937,
2020-04-13 21:29:11+02:00,17.586,12.936,10.414,17.101,24.2456,22.7925,22.0044,
2020-04-13 21:30:11+02:00,19.623,14.991,11.831,16.501,24.8822,23.4347,22.4472,
2020-04-13 21:31:11+02:00,19.179,14.005,11.892,16.301,24.7434,23.1266,22.4662,
2020-04-13 21:32:12+02:00,16.631,14.294,9.154,17.401,23.9472,23.2169,21.6106,
2020-04-13 21:33:12+02:00,17.403,14.464,10.408,17.601,24.1884,23.27,22.0025,
2020-04-13 21:34:12+02:00,16.991,14.979,11.912,18.201,24.0597,23.4309,22.4725,
2020-04-13 21:35:12+02:00,16.917,13.952,9.473,18.401,24.0366,23.11,21.7103,
2020-04-13 21:36:12+02:00,18.648,12.683,8.039,17.001,24.5775,22.7134,21.2622,
2020-04-13 21:37:12+02:00,17.892,13.739,10.695,17.801,24.3412,23.0434,22.0922,
2020-04-13 21:38:12+02:00,18.801,15.551,8.138,18.001,24.6253,23.6097,21.2931,
2020-04-13 21:39:12+02:00,18.234,14.631,10.858,18.201,24.4481,23.3222,22.1431,
2020-04-13 21:40:12+02:00,17.415,15.844,8.101,18.401,24.1922,23.7013,21.2816,
2020-04-13 21:41:12+02:00,18.355,13.651,10.442,18.001,24.4859,23.0159,22.0131,
2020-04-13 21:42:13+02:00,17.123,13.074,11.271,19.001,24.1009,22.8356,22.2722,
2020-04-13 21:43:13+02:00,17.887,12.492,11.933,19.001,24.3397,22.6537,22.4791,
2020-04-13 21:44:13+02:00,16.129,13.707,9.417,19.001,23.7903,23.0334,21.6928,
2020-04-13 21:45:13+02:00,18.016,13.496,11.475,18.001,24.38,22.9675,22.3359,
2020-04-13 21:46:13+02:00,19.449,14.373,10.515,17.401,24.8278,23.2416,22.0359,
2020-04-13 21:47:13+02:00,18.746,13.3,8.334,20.001,24.6081,22.9062,21.3544,
2020-04-13 21:48:13+02:00,17.785,13.557,10.966,19.601,24.3078,22.9866,22.1769,
2020-04-13 21:49:13+02:00,16.408,13.424,10.118,18.801,23.8775,22.945,21.9119,
2020-04-13 21:50:13+02:00,17.825,14.279,11.088,19.001,24.3203,23.2122,22.215,
2020-04-13 21:51:13+02:00,16.509,15.436,8.461,19.801,23.9091,23.5737,21.3941,
2020-04-13 21:52:13+02:00,17.858,12.048,10.798,19.401,24.3306,22.515,22.1244,
2020-04-13 21:53:13+02:00,16.261,13.091,8.598,19.401,23.8316,22.8409,21.4369,
2020-04-13 21:54:13+02:00,17.391,15.306,10.304,19.801,24.1847,23.5331,21.97,
2020-04-13 21:55:13+02:00,19.743,14.952,9.693,20.001,24.9197,23.4225,21.7791,
2020-04-13 21:56:13+02:00,16.652,12.964,10.595,19.001,23.9538,22.8013,22.0609,
2020-04-13 21:57:14+02:00,18.058,15.505,9.4,19.801,24.3931,23.5953,21.6875,
2020-04-13 21:58:14+02:00,17.349,15.853,10.839,19.801,24.1716,23.7041,22.1372,
2020-04-13 21:59:14+02:00,19.895,12.382,11.873,19.601,24.9672,22.6194,22.4603,
2020-04-13 22:00:14+02:00,16.549,12.473,10.46,19.001,23.9216,22.6478,22.0187,
2020-04-13 22:01:15+02:00,16.333,15.673,9.136,18.501,23.8541,23.6478,21.605,
2020-04-13 22:02:15+02:00,19.721,13.28,8.257,18.501,24.9128,22.9,21.3303,
2020-04-13 22:03:15+02:00,16.59,12.492,8.672,18.501,23.9344,22.6537,21.46,
2020-04-13 22:04:15+02:00,19.567,12.231,11.995,18.301,24.8647,22.5722,22.4984,
2020-04-13 22:05:15+02:00,16.697,14.536,10.793,19.301,23.9678,23.2925,22.1228,
2020-04-13 22:06:15+02:00,16.198,12.675,11.69,18.101,23.8119,22.7109,22.4031,
2020-04-13 22:07:15+02:00,19.591,13.253,10.862,18.301,24.8722,22.8916,22.1444,
2020-04-13 22:08:15+02:00,17.416,13.813,9.023,17.901,24.1925,23.0666,21.5697,
2020-04-13 22:09:15+02:00,16.146,13.444,8.209,17.501,23.7956,22.9513,21.3153,
2020-04-13 22:10:15+02:00,16.318,14.847,9.627,18.301,23.8494,23.3897,21.7584,
2020-04-13 22:11:15+02:00,17.677,13.323,8.893,18.501,24.2741,22.9134,21.5291,
2020-04-13 22:12:16+02:00,17.052,12.049,8.542,18.901,24.0788,22.5153,21.4194,
2020-04-13 22:13:16+02:00,17.998,15.05,11.295,18.901,24.3744,23.4531,22.2797,
2020-04-13 22:14:16+02:00,18.316,13.978,10.769,19.701,24.4737,23.1181,22.1153,
2020-04-13 22:15:16+02:00,19.034,12.326,9.31,19.501,38.7925,30.4075,26.6375,38.8773
2020-04-13 22:16:16+02:00,18.771,15.518,8.154,18.101,38.4637,34.3975,25.1925,35.7272
2020-04-13 22:17:17+02:00,17.062,13.331,10.404,18.401,36.3275,31.6637,28.005,36.4022
2020-04-13 22:18:17+02:00,18.99,14.548,10.442,18.001,38.7375,33.185,28.0525,35.5023
2020-04-13 22:19:17+02:00,18.607,14.882,9.151,18.401,38.2588,33.6025,26.4387,36.4022
2020-04-13 22:20:17+02:00,19.003,13.882,9.641,18.201,38.7537,32.3525,27.0513,35.9523
2020-04-13 22:21:17+02:00,17.428,12.518,11.908,18.001,36.785,30.6475,29.885,35.5023
2020-04-13 22:22:17+02:00,16.201,13.626,8.592,18.401,35.2513,32.0325,25.74,36.4022
2020-04-13 22:23:17+02:00,18.752,15.761,10.972,18.201,38.44,34.7012,28.715,35.9523
2020-04-13 22:24:17+02:00,16.38,13.22,9.434,18.601,35.475,31.525,26.7925,36.8522
2020-04-13 22:25:17+02:00,16.906,12.407,8.594,18.201,36.1325,30.5088,25.7425,35.9523
2020-04-13 22:26:17+02:00,16.81,14.952,11.235,17.601,36.0125,33.69,29.0438,34.6022
2020-04-13 22:27:18+02:00,19.383,12.371,10.854,16.801,39.2287,30.4638,28.5675,32.8022
2020-04-13 22:28:18+02:00,18.046,13.236,8.526,16.801,37.5575,31.545,25.6575,32.8022
2020-04-13 22:29:18+02:00,18.083,14.266,10.964,16.401,37.6037,32.8325,28.705,31.9023
2020-04-13 22:30:19+02:00,18.469,15.127,8.869,16.701,38.0863,33.9087,26.0863,32.5773
2020-04-13 22:31:19+02:00,19.289,12.778,9.264,15.701,39.1113,30.9725,26.58,30.3272
